TransactionID,UserID,CourseID,TransactionDate,Amount
T002710,U00488,C0083,2026-03-12,61.55
T002711,U00488,C0122,2026-03-01,110.83
T002712,U00488,C0110,2026-05-20,99.11
T002713,U00488,C0037,2026-04-30,21.41
T002714,U00488,C0167,2026-05-24,22.81
T002715,U00488,C0096,2026-05-14,154.56
T002716,U00488,C0004,2026-03-27,49.2
T002717,U00488,C0046,2026-06-01,98.18
T002718,U00489,C0129,2024-03-29,39.86
T002719,U00489,C0016,2024-03-30,85.87
T002720,U00489,C0125,2024-06-23,60.46
T002721,U00489,C0115,2024-05-08,37.9
T002722,U00489,C0168,2024-09-22,56.24
T002723,U00489,C0140,2024-04-07,93.72
T002724,U00489,C0162,2024-01-01,20.02
T002725,U00489,C0058,2024-08-31,19.56
T002726,U00489,C0111,2024-07-17,48.03
T002727,U00489,C0042,2024-11-18,102.47
T002728,U00490,C0130,2026-01-26,16.76
T002729,U00490,C0021,2025-09-14,82.8
T002730,U00491,C0075,2024-07-10,134.36
T002731,U00491,C0081,2024-07-27,118.96
T002732,U00491,C0149,2024-08-07,58.11
T002733,U00491,C0160,2024-11-02,57.24
T002734,U00492,C0146,2025-08-31,32.92
T002735,U00492,C0124,2025-09-26,28.52
T002736,U00492,C0046,2025-09-02,83.04
T002737,U00492,C0169,2025-08-17,35.41
T002738,U00492,C0164,2026-01-31,49.22
T002739,U00493,C0006,2026-04-04,33.94
T002740,U00493,C0089,2026-03-03,64.72
T002741,U00493,C0022,2025-12-30,101.33
T002742,U00493,C0151,2026-04-27,120.68
T002743,U00493,C0065,2026-05-17,22.1
T002744,U00493,C0012,2026-04-25,52.03
T002745,U00493,C0010,2026-04-10,34.54
T002746,U00493,C0101,2026-01-21,55.46
T002747,U00494,C0080,2024-01-01,58.77
T002748,U00494,C0129,2024-01-17,31.86
T002749,U00494,C0015,2024-04-01,33.44
T002750,U00494,C0024,2024-02-04,18.9
T002751,U00494,C0096,2024-04-22,132.76
T002752,U00495,C0045,2025-01-11,143.6
T002753,U00495,C0054,2024-11-09,136.11
T002754,U00495,C0121,2025-03-20,72.61
T002755,U00495,C0069,2025-02-21,96.41
T002756,U00495,C0117,2025-05-01,38.72
T002757,U00496,C0174,2026-06-01,94.05
T002758,U00496,C0159,2026-06-01,143.32
T002759,U00496,C0051,2026-06-01,91.76
T002760,U00496,C0082,2026-06-01,85.74
T002761,U00496,C0125,2026-06-01,78.16
T002762,U00496,C0004,2026-06-01,53.44
T002763,U00497,C0101,2026-02-19,56.45
T002764,U00497,C0153,2026-01-29,49.01
T002765,U00497,C0135,2026-02-13,114.14
T002766,U00497,C0010,2026-02-05,38.59
T002767,U00498,C0030,2025-04-27,31.65
T002768,U00498,C0130,2025-09-13,17.97
T002769,U00498,C0141,2025-08-10,120.65
T002770,U00498,C0077,2025-05-26,37.18
T002771,U00498,C0017,2025-08-14,65.92
T002772,U00498,C0123,2025-11-07,88.97
T002773,U00498,C0152,2026-03-22,68.2
T002774,U00498,C0090,2025-10-18,20.65
T002775,U00498,C0059,2025-10-20,45.23
T002776,U00498,C0067,2025-11-23,19.84
T002777,U00499,C0037,2025-12-17,14.5
T002778,U00500,C0021,2026-05-13,77.6
T002779,U00500,C0034,2026-06-01,49.95
T002780,U00500,C0062,2026-05-11,62.83
T002781,U00501,C0086,2024-12-25,122.15
T002782,U00501,C0171,2024-10-16,24.74
T002783,U00501,C0031,2025-02-23,37.24
T002784,U00501,C0130,2025-03-07,21.15
T002785,U00501,C0143,2025-04-05,103.21
T002786,U00501,C0120,2025-03-25,60.62
T002787,U00502,C0012,2025-05-31,60.14
T002788,U00502,C0051,2025-05-09,89.24
T002789,U00502,C0098,2025-06-01,37.16
T002790,U00503,C0164,2025-03-05,62.97
T002791,U00503,C0046,2025-03-11,103.0
T002792,U00503,C0144,2025-04-29,134.78
T002793,U00503,C0169,2025-01-12,30.0
T002794,U00503,C0025,2025-07-01,20.63
T002795,U00503,C0074,2025-08-09,63.58
T002796,U00503,C0026,2025-06-06,27.71
T002797,U00504,C0113,2025-07-05,21.91
T002798,U00504,C0079,2025-11-12,22.67
T002799,U00504,C0148,2025-08-23,32.82
T002800,U00504,C0063,2025-11-18,53.14
T002801,U00504,C0141,2025-08-15,118.92
T002802,U00504,C0078,2026-01-07,19.68
T002803,U00504,C0127,2025-09-15,17.98
T002804,U00505,C0093,2024-10-26,20.01
T002805,U00505,C0100,2024-11-20,126.68
T002806,U00505,C0165,2024-12-15,49.69
T002807,U00505,C0044,2024-11-16,53.43
T002808,U00505,C0020,2025-04-29,76.95
T002809,U00506,C0015,2024-06-18,33.68
T002810,U00506,C0174,2024-06-28,68.3
T002811,U00506,C0133,2024-07-13,29.82
T002812,U00506,C0012,2024-06-28,42.06
T002813,U00506,C0065,2024-11-16,22.16
T002814,U00506,C0027,2024-09-25,27.25
T002815,U00506,C0048,2024-10-09,29.44
T002816,U00506,C0155,2024-07-19,51.17
T002817,U00507,C0148,2024-04-14,36.58
T002818,U00507,C0093,2024-02-28,20.58
T002819,U00507,C0060,2024-04-02,32.04
T002820,U00507,C0024,2024-05-20,21.79
T002821,U00507,C0150,2024-04-25,43.37
T002822,U00507,C0096,2024-08-15,126.59
T002823,U00507,C0036,2024-10-11,47.33
T002824,U00508,C0011,2025-07-16,130.53
T002825,U00508,C0169,2025-08-13,34.83
T002826,U00508,C0046,2025-10-06,77.93
T002827,U00508,C0074,2025-11-06,58.06
T002828,U00508,C0036,2025-11-26,39.89
T002829,U00508,C0026,2025-10-20,28.85
T002830,U00509,C0162,2025-08-08,22.79
T002831,U00509,C0051,2025-08-10,113.02
T002832,U00509,C0043,2025-10-08,55.43
T002833,U00509,C0105,2025-10-12,26.36
T002834,U00509,C0149,2025-11-05,61.6
T002835,U00510,C0074,2024-04-17,73.74
T002836,U00510,C0130,2024-06-11,19.55
T002837,U00510,C0026,2024-03-24,35.93
T002838,U00510,C0019,2024-06-16,25.0
T002839,U00510,C0169,2024-07-16,30.92
T002840,U00510,C0008,2024-11-12,114.69
T002841,U00510,C0164,2024-04-08,54.76
T002842,U00511,C0120,2025-09-19,61.35
T002843,U00511,C0063,2025-11-24,59.03
T002844,U00511,C0100,2025-11-04,128.63
T002845,U00511,C0070,2025-10-27,107.75
T002846,U00512,C0074,2024-12-22,62.44
T002847,U00512,C0045,2025-02-21,129.5
T002848,U00512,C0072,2024-11-28,22.53
T002849,U00512,C0146,2025-05-12,33.2
T002850,U00512,C0134,2025-01-18,21.96
T002851,U00512,C0177,2025-06-28,87.29
T002852,U00512,C0038,2025-03-17,101.93
T002853,U00512,C0071,2025-07-31,21.3
T002854,U00512,C0049,2025-10-25,48.56
T002855,U00513,C0023,2025-11-28,26.64
T002856,U00514,C0073,2025-11-27,31.08
T002857,U00514,C0051,2025-12-28,78.36
T002858,U00514,C0024,2026-01-09,21.26
T002859,U00514,C0037,2026-02-20,19.96
T002860,U00514,C0078,2026-02-13,22.38
T002861,U00514,C0132,2026-04-25,55.5
T002862,U00515,C0107,2025-09-17,72.31
T002863,U00515,C0033,2025-09-12,38.96
T002864,U00515,C0012,2026-01-26,61.88
T002865,U00515,C0102,2025-11-05,114.43
T002866,U00516,C0033,2026-01-23,33.05
T002867,U00516,C0109,2026-02-04,100.79
T002868,U00516,C0067,2026-03-20,21.18
T002869,U00516,C0170,2026-03-05,20.64
T002870,U00516,C0131,2026-06-01,35.45
T002871,U00516,C0176,2026-06-01,112.94
T002872,U00516,C0068,2026-06-01,17.88
T002873,U00516,C0010,2026-06-01,39.94
T002874,U00516,C0122,2026-06-01,104.49
T002875,U00516,C0015,2026-04-22,34.92
T002876,U00516,C0112,2026-06-01,32.29
T002877,U00516,C0078,2026-01-18,19.07
T002878,U00517,C0105,2025-11-10,21.17
T002879,U00517,C0108,2025-10-05,47.06
T002880,U00517,C0160,2026-02-04,47.69
T002881,U00517,C0051,2025-11-29,97.64
T002882,U00517,C0159,2025-08-13,122.93
T002883,U00517,C0012,2025-10-20,49.98
T002884,U00517,C0149,2026-05-12,49.48
T002885,U00518,C0164,2026-05-06,47.17
T002886,U00518,C0019,2026-06-01,14.87
T002887,U00519,C0106,2025-08-07,63.71
T002888,U00519,C0050,2025-10-08,51.01
T002889,U00519,C0088,2025-09-22,80.32
T002890,U00519,C0100,2025-12-13,160.53
T002891,U00520,C0017,2024-11-24,80.31
T002892,U00520,C0016,2025-02-24,69.69
T002893,U00520,C0163,2024-12-03,89.42
T002894,U00521,C0026,2026-01-06,30.16
T002895,U00521,C0146,2026-02-01,30.74
T002896,U00521,C0144,2026-01-31,91.7
T002897,U00521,C0130,2026-02-06,20.96
T002898,U00521,C0011,2026-05-31,133.98
T002899,U00521,C0046,2026-04-08,84.05
T002900,U00522,C0034,2024-01-19,54.13
T002901,U00522,C0087,2024-02-26,33.8
T002902,U00522,C0173,2024-02-12,30.02
T002903,U00522,C0024,2024-01-01,21.63
T002904,U00522,C0157,2024-03-26,55.03
T002905,U00522,C0145,2024-07-03,35.26
T002906,U00522,C0158,2024-02-01,22.99
T002907,U00522,C0071,2024-09-06,19.24
T002908,U00523,C0067,2025-10-07,22.73
T002909,U00523,C0171,2025-05-29,19.85
T002910,U00523,C0085,2025-12-31,40.81
T002911,U00523,C0019,2025-12-17,22.93
T002912,U00523,C0034,2026-06-01,56.29
T002913,U00523,C0016,2026-01-09,76.56
T002914,U00523,C0135,2026-03-27,126.07
T002915,U00523,C0149,2026-06-01,49.88
T002916,U00523,C0098,2026-02-16,37.73
T002917,U00524,C0138,2025-01-18,39.66
T002918,U00524,C0147,2024-11-10,23.43
T002919,U00525,C0097,2024-11-23,91.1
T002920,U00525,C0104,2024-10-24,36.47
T002921,U00525,C0053,2024-11-23,74.44
T002922,U00525,C0112,2025-01-12,35.2
T002923,U00525,C0065,2024-11-21,21.81
T002924,U00526,C0011,2026-03-28,134.17
T002925,U00526,C0143,2026-06-01,105.53
T002926,U00526,C0041,2026-06-01,53.68
T002927,U00526,C0120,2026-06-01,57.58
T002928,U00526,C0053,2026-06-01,82.56
T002929,U00526,C0022,2026-06-01,103.28
T002930,U00526,C0117,2026-06-01,33.24
T002931,U00526,C0039,2026-06-01,33.7
T002932,U00527,C0160,2024-05-28,52.7
T002933,U00527,C0046,2024-05-15,107.4
T002934,U00527,C0141,2024-06-11,131.5
T002935,U00527,C0169,2024-06-18,37.18
T002936,U00527,C0076,2024-07-13,118.93
T002937,U00527,C0031,2024-09-26,33.77
T002938,U00527,C0106,2024-07-26,55.68
T002939,U00528,C0146,2024-05-05,30.43
T002940,U00528,C0132,2024-05-09,59.34
T002941,U00528,C0063,2024-07-25,48.87
T002942,U00528,C0110,2024-08-04,111.17
T002943,U00528,C0074,2024-09-13,60.88
T002944,U00528,C0017,2024-06-13,76.89
T002945,U00528,C0051,2024-10-19,102.24
T002946,U00528,C0004,2025-01-15,49.05
T002947,U00528,C0046,2024-12-25,84.75
T002948,U00529,C0141,2025-08-15,105.51
T002949,U00529,C0029,2025-09-07,29.71
T002950,U00529,C0023,2025-11-20,38.43
T002951,U00529,C0110,2025-09-20,111.25
T002952,U00529,C0159,2026-01-24,111.29
T002953,U00529,C0033,2025-07-13,30.34
T002954,U00530,C0045,2024-09-16,143.79
T002955,U00530,C0106,2024-11-02,66.58
T002956,U00531,C0177,2024-02-23,91.51
T002957,U00531,C0133,2024-03-02,31.07
T002958,U00531,C0045,2024-03-20,131.08
T002959,U00531,C0077,2024-05-17,28.9
T002960,U00531,C0145,2024-08-22,32.06
T002961,U00531,C0038,2024-05-14,100.05
T002962,U00532,C0042,2025-12-01,117.1
T002963,U00532,C0126,2025-12-16,37.01
T002964,U00532,C0106,2026-02-01,61.65
T002965,U00532,C0125,2026-03-31,79.04
T002966,U00532,C0159,2026-03-11,125.96
T002967,U00533,C0124,2025-03-19,28.94
T002968,U00533,C0012,2025-06-16,52.38
T002969,U00533,C0065,2025-05-08,20.67
T002970,U00533,C0177,2025-05-21,87.66
T002971,U00533,C0064,2025-08-05,20.01
T002972,U00533,C0051,2025-09-30,88.05
T002973,U00533,C0075,2025-04-21,117.49
T002974,U00534,C0074,2026-03-02,65.51
T002975,U00534,C0088,2026-03-13,81.86
T002976,U00534,C0086,2026-03-15,109.08
T002977,U00534,C0126,2026-06-01,34.74
T002978,U00534,C0072,2026-05-19,19.29
T002979,U00534,C0050,2026-06-01,48.24
T002980,U00534,C0157,2026-06-01,64.15
T002981,U00534,C0046,2026-06-01,79.41
T002982,U00535,C0026,2025-07-25,31.96
T002983,U00535,C0177,2025-09-06,96.44
T002984,U00535,C0045,2025-08-04,131.66
T002985,U00535,C0124,2025-12-06,33.48
T002986,U00536,C0005,2024-08-03,95.0
T002987,U00536,C0160,2024-07-28,48.16
T002988,U00536,C0141,2025-01-02,103.29
T002989,U00536,C0105,2024-10-07,21.07
T002990,U00536,C0017,2024-12-10,75.48
T002991,U00536,C0016,2024-11-24,64.13
T002992,U00537,C0073,2025-01-25,36.88
T002993,U00537,C0140,2024-12-26,109.74
T002994,U00537,C0016,2025-02-19,68.72
T002995,U00537,C0023,2024-12-09,36.38
T002996,U00537,C0121,2024-12-06,62.49
T002997,U00537,C0058,2025-04-15,21.0
T002998,U00537,C0013,2025-06-12,20.76
T002999,U00537,C0012,2025-08-19,56.38
T003000,U00537,C0015,2025-10-12,33.66
T003001,U00537,C0037,2025-01-17,20.16
T003002,U00537,C0064,2025-03-30,19.97
T003003,U00537,C0178,2025-08-29,33.24
T003004,U00537,C0163,2025-11-25,109.44
T003005,U00538,C0098,2024-05-25,29.13
T003006,U00538,C0062,2024-05-12,84.38
T003007,U00538,C0066,2024-08-03,57.66
T003008,U00538,C0147,2024-07-18,36.26
T003009,U00538,C0053,2024-08-08,72.11
T003010,U00538,C0109,2024-11-01,104.97
T003011,U00538,C0095,2024-11-22,131.18
T003012,U00538,C0033,2024-07-23,35.81
T003013,U00539,C0092,2025-09-29,146.17
T003014,U00539,C0019,2025-11-08,25.96
T003015,U00539,C0169,2025-11-22,32.44
T003016,U00539,C0026,2026-02-02,43.69
T003017,U00540,C0045,2024-10-10,119.52
T003018,U00540,C0038,2024-09-19,84.57
T003019,U00540,C0032,2024-12-22,27.05
T003020,U00540,C0144,2024-12-11,120.3
T003021,U00540,C0034,2025-01-04,63.18
T003022,U00540,C0026,2025-02-13,35.61
T003023,U00540,C0068,2025-01-27,23.14
T003024,U00540,C0008,2025-06-30,117.36
T003025,U00540,C0163,2025-08-22,92.82
T003026,U00540,C0042,2025-06-02,113.71
T003027,U00540,C0040,2025-10-05,93.23
T003028,U00540,C0130,2024-11-12,20.26
T003029,U00540,C0084,2025-07-04,114.2
T003030,U00541,C0020,2024-08-24,78.25
T003031,U00541,C0142,2024-09-16,36.91
T003032,U00541,C0145,2024-11-26,34.08
T003033,U00541,C0011,2024-11-18,129.7
T003034,U00541,C0129,2024-12-17,34.13
T003035,U00541,C0165,2024-09-28,53.65
T003036,U00542,C0073,2024-11-23,25.16
T003037,U00543,C0165,2025-04-19,49.01
T003038,U00543,C0041,2025-03-23,59.48
T003039,U00543,C0106,2025-06-24,58.49
T003040,U00543,C0043,2025-03-16,59.83
T003041,U00543,C0062,2025-06-16,100.87
T003042,U00543,C0050,2025-04-22,58.23
T003043,U00544,C0030,2025-08-02,36.62
T003044,U00544,C0159,2025-06-27,111.1
T003045,U00544,C0008,2025-09-25,106.8
T003046,U00544,C0048,2025-08-31,31.25
T003047,U00544,C0163,2025-07-15,93.62
T003048,U00544,C0010,2025-12-24,35.34
T003049,U00544,C0180,2026-04-30,20.19
T003050,U00545,C0094,2024-08-01,17.64
T003051,U00545,C0101,2024-10-21,39.17
T003052,U00546,C0040,2025-04-18,111.23
T003053,U00546,C0062,2025-04-27,83.65
T003054,U00546,C0072,2025-06-17,22.25
T003055,U00546,C0096,2025-06-25,127.2
T003056,U00546,C0167,2025-05-24,23.19
T003057,U00546,C0079,2025-09-22,22.33
T003058,U00546,C0142,2025-06-25,36.82
T003059,U00546,C0134,2026-02-18,23.75
T003060,U00546,C0020,2025-12-21,81.64
T003061,U00547,C0046,2025-03-10,71.44
T003062,U00547,C0120,2025-03-03,55.67
T003063,U00547,C0011,2025-03-13,135.7
T003064,U00547,C0019,2025-08-18,19.5
T003065,U00548,C0169,2025-10-25,34.91
T003066,U00548,C0162,2025-06-30,20.06
T003067,U00548,C0016,2025-12-22,75.12
T003068,U00548,C0074,2025-06-24,56.86
T003069,U00548,C0160,2026-02-08,49.46
T003070,U00549,C0169,2025-07-25,35.85
T003071,U00549,C0123,2025-08-19,123.44
T003072,U00549,C0074,2025-10-11,67.4
T003073,U00550,C0146,2025-08-05,28.42
T003074,U00550,C0026,2025-05-17,26.81
T003075,U00550,C0130,2025-04-19,16.02
T003076,U00551,C0177,2025-09-12,88.63
T003077,U00551,C0086,2025-03-03,117.23
T003078,U00551,C0061,2025-05-25,33.95
T003079,U00551,C0098,2025-09-28,32.83
T003080,U00551,C0163,2025-03-26,99.94
T003081,U00551,C0060,2025-05-08,31.13
T003082,U00551,C0078,2025-06-09,22.45
T003083,U00551,C0036,2026-02-03,48.51
T003084,U00551,C0091,2025-12-19,105.27
T003085,U00551,C0015,2026-02-24,32.53
T003086,U00552,C0094,2025-09-07,18.48
T003087,U00553,C0173,2024-05-23,26.21
T003088,U00553,C0009,2024-05-26,49.43
T003089,U00553,C0038,2024-08-27,78.2
T003090,U00554,C0179,2024-07-16,29.1
T003091,U00555,C0009,2025-04-03,61.96
T003092,U00555,C0111,2025-04-12,37.4
T003093,U00555,C0093,2025-06-23,19.36
T003094,U00555,C0036,2025-05-30,47.13
T003095,U00555,C0040,2025-06-28,114.18
T003096,U00556,C0063,2024-05-09,54.47
T003097,U00556,C0148,2024-05-02,36.61
T003098,U00556,C0139,2024-04-06,73.67
T003099,U00556,C0019,2024-07-29,21.71
T003100,U00556,C0157,2024-07-02,71.07
T003101,U00556,C0093,2024-10-23,22.68
T003102,U00556,C0005,2025-01-07,94.26
T003103,U00556,C0130,2024-09-03,25.36
T003104,U00557,C0078,2024-11-18,21.31
T003105,U00557,C0158,2024-10-28,21.49
T003106,U00557,C0008,2025-01-10,114.12
T003107,U00557,C0010,2025-03-10,36.13
T003108,U00557,C0033,2025-01-07,35.42
T003109,U00557,C0024,2025-01-06,22.86
T003110,U00557,C0143,2025-05-23,105.31
T003111,U00557,C0022,2025-06-26,104.28
T003112,U00558,C0050,2025-09-04,54.79
T003113,U00558,C0155,2025-10-10,55.9
T003114,U00558,C0095,2025-10-16,152.56
T003115,U00558,C0117,2026-01-02,39.48
T003116,U00558,C0014,2025-11-22,128.8
T003117,U00558,C0051,2025-11-14,104.54
T003118,U00559,C0127,2025-07-04,20.39
T003119,U00559,C0051,2025-06-22,79.46
T003120,U00559,C0036,2025-08-20,45.63
T003121,U00559,C0027,2025-06-01,30.85
T003122,U00559,C0011,2025-12-07,123.74
T003123,U00559,C0012,2025-12-12,43.24
T003124,U00560,C0074,2024-11-28,63.89
T003125,U00560,C0101,2024-09-26,55.39
T003126,U00560,C0151,2024-11-13,143.41
T003127,U00560,C0035,2024-12-09,139.63
T003128,U00560,C0146,2024-11-05,38.28
T003129,U00561,C0028,2025-02-11,91.77
T003130,U00561,C0107,2025-01-20,69.1
T003131,U00561,C0176,2025-04-26,107.65
T003132,U00561,C0157,2025-03-02,73.96
T003133,U00561,C0039,2025-09-30,33.47
T003134,U00561,C0062,2025-04-14,88.34
T003135,U00561,C0136,2025-10-13,21.76
T003136,U00562,C0156,2026-04-19,116.12
T003137,U00562,C0037,2026-03-24,20.9
T003138,U00562,C0024,2025-11-13,22.13
T003139,U00562,C0013,2026-05-01,18.04
T003140,U00562,C0016,2026-05-31,66.32
T003141,U00562,C0114,2026-06-01,118.71
T003142,U00562,C0173,2026-05-26,32.97
T003143,U00562,C0133,2026-06-01,34.58
T003144,U00563,C0133,2024-07-10,29.54
T003145,U00563,C0034,2024-03-30,69.17
T003146,U00563,C0027,2024-09-19,29.73
T003147,U00563,C0067,2024-07-15,19.31
T003148,U00563,C0005,2024-09-14,101.26
T003149,U00563,C0135,2025-01-04,131.59
T003150,U00564,C0050,2025-04-28,50.82
T003151,U00564,C0034,2025-05-16,56.53
T003152,U00564,C0070,2025-03-26,112.68
T003153,U00564,C0134,2025-05-23,19.79
T003154,U00564,C0007,2025-05-06,60.48
T003155,U00564,C0030,2025-08-21,34.84
T003156,U00564,C0164,2025-08-14,60.74
T003157,U00564,C0173,2025-08-04,33.57
T003158,U00565,C0101,2026-03-18,59.44
T003159,U00565,C0108,2026-05-10,47.82
T003160,U00565,C0125,2026-05-21,68.12
T003161,U00565,C0153,2026-06-01,70.72
T003162,U00565,C0141,2026-06-01,122.98
T003163,U00566,C0005,2025-12-20,75.42
T003164,U00566,C0171,2025-12-21,17.09
T003165,U00567,C0037,2025-03-09,15.22
T003166,U00568,C0063,2025-03-08,48.96
T003167,U00568,C0079,2025-06-14,20.65
T003168,U00568,C0025,2025-07-22,19.41
T003169,U00568,C0059,2025-05-10,53.28
T003170,U00568,C0166,2025-06-30,105.16
T003171,U00569,C0048,2025-08-01,34.44
T003172,U00569,C0014,2025-08-19,101.31
T003173,U00569,C0007,2025-09-22,59.97
T003174,U00569,C0150,2025-10-03,43.37
T003175,U00569,C0006,2026-01-08,32.38
T003176,U00569,C0045,2025-12-07,118.16
T003177,U00570,C0173,2024-12-09,20.39
T003178,U00570,C0093,2024-12-09,15.46
T003179,U00570,C0063,2025-05-11,36.64
T003180,U00571,C0019,2024-07-16,20.01
T003181,U00571,C0110,2024-11-10,95.53
T003182,U00571,C0007,2025-03-06,56.22
T003183,U00571,C0168,2025-02-06,69.98
T003184,U00571,C0079,2024-10-20,17.08
T003185,U00571,C0089,2025-05-31,68.13
T003186,U00571,C0132,2024-11-10,56.97
T003187,U00571,C0135,2025-06-09,117.31
T003188,U00571,C0099,2025-08-23,58.06
T003189,U00571,C0006,2025-10-24,36.53
T003190,U00571,C0130,2025-10-08,20.26
T003191,U00572,C0081,2024-07-18,123.56
T003192,U00572,C0177,2024-07-16,81.29
T003193,U00572,C0056,2024-06-27,65.22
T003194,U00572,C0045,2024-09-22,136.65
T003195,U00572,C0111,2024-07-27,44.22
T003196,U00573,C0010,2024-01-23,35.36
T003197,U00573,C0011,2024-03-04,115.47
T003198,U00573,C0066,2024-01-28,53.76
T003199,U00573,C0097,2024-03-02,73.74
T003200,U00574,C0140,2024-02-15,77.64
T003201,U00574,C0158,2024-03-03,17.41
T003202,U00574,C0055,2024-05-12,23.57
T003203,U00575,C0164,2024-04-08,57.78
T003204,U00575,C0046,2024-05-25,85.89
T003205,U00575,C0130,2024-04-07,18.37
T003206,U00575,C0074,2024-06-27,54.95
T003207,U00576,C0110,2024-01-25,106.77
T003208,U00576,C0031,2024-03-17,31.87
T003209,U00576,C0100,2024-04-13,129.41
T003210,U00576,C0112,2024-07-22,33.15
T003211,U00576,C0148,2024-08-17,34.38
T003212,U00576,C0053,2024-04-07,66.64
T003213,U00576,C0010,2024-08-07,33.13
T003214,U00576,C0144,2024-08-13,117.37
T003215,U00576,C0104,2024-04-04,35.88
T003216,U00576,C0018,2025-02-02,20.12
T003217,U00577,C0074,2026-03-12,62.75
T003218,U00577,C0125,2026-03-06,74.32
T003219,U00577,C0011,2026-06-01,146.27
T003220,U00578,C0011,2024-04-12,121.91
T003221,U00578,C0046,2024-03-25,84.79
T003222,U00578,C0078,2024-05-27,21.48
T003223,U00578,C0119,2024-05-27,69.86
T003224,U00578,C0064,2024-04-28,18.35
T003225,U00578,C0120,2024-07-05,43.69
T003226,U00578,C0177,2024-07-27,84.03
T003227,U00579,C0098,2025-05-31,27.77
T003228,U00579,C0034,2025-07-29,47.72
T003229,U00579,C0005,2025-08-20,71.63
T003230,U00580,C0050,2026-02-16,46.59
T003231,U00580,C0086,2026-06-01,122.55
T003232,U00580,C0157,2026-05-30,64.7
T003233,U00580,C0122,2026-06-01,111.05
T003234,U00581,C0093,2024-05-03,14.42
T003235,U00582,C0144,2025-10-10,101.46
T003236,U00582,C0175,2025-09-21,22.23
T003237,U00582,C0056,2026-01-31,76.51
T003238,U00582,C0173,2026-02-08,31.33
T003239,U00582,C0025,2026-03-05,20.02
T003240,U00582,C0059,2026-05-07,46.38
T003241,U00583,C0087,2025-04-30,34.65
T003242,U00583,C0166,2025-03-31,105.64
T003243,U00583,C0070,2025-04-11,102.22
T003244,U00583,C0092,2025-05-12,134.14
T003245,U00583,C0040,2025-06-19,115.75
T003246,U00583,C0084,2025-06-11,103.45
T003247,U00584,C0087,2025-12-23,36.93
T003248,U00584,C0057,2025-11-08,55.91
T003249,U00584,C0092,2026-02-15,137.54
T003250,U00584,C0100,2026-03-01,150.94
T003251,U00584,C0173,2026-02-24,31.25
T003252,U00584,C0079,2026-02-21,21.06
T003253,U00584,C0081,2026-02-16,107.21
T003254,U00584,C0043,2026-06-01,48.76
T003255,U00585,C0001,2024-07-29,89.55
T003256,U00586,C0173,2026-06-01,26.48
T003257,U00586,C0009,2026-06-01,47.79
T003258,U00586,C0165,2026-06-01,40.69
T003259,U00587,C0134,2025-03-05,18.74
T003260,U00587,C0118,2025-03-12,19.98
T003261,U00587,C0170,2025-04-28,21.08
T003262,U00587,C0084,2025-04-13,105.92
T003263,U00587,C0063,2025-04-09,60.32
T003264,U00587,C0039,2025-07-11,36.74
T003265,U00587,C0128,2025-06-24,22.08
T003266,U00587,C0017,2025-11-05,71.93
T003267,U00587,C0112,2025-03-22,34.24
T003268,U00587,C0071,2025-06-16,18.64
T003269,U00587,C0070,2025-09-05,113.79
T003270,U00587,C0166,2025-04-29,132.25
T003271,U00588,C0127,2025-01-30,19.39
T003272,U00588,C0051,2025-04-21,88.49
T003273,U00588,C0006,2025-04-19,30.39
T003274,U00588,C0082,2025-04-18,69.25
T003275,U00588,C0132,2025-06-04,54.18
T003276,U00588,C0012,2025-06-14,40.96
T003277,U00589,C0175,2025-06-15,17.06
T003278,U00589,C0064,2025-10-29,14.82
T003279,U00590,C0115,2025-07-16,26.06
T003280,U00590,C0034,2025-06-03,43.01
T003281,U00590,C0122,2025-07-04,96.34
T003282,U00591,C0046,2026-06-01,85.81
T003283,U00591,C0039,2026-05-26,33.41
